Time	VolPulse	BloodFlow	ECG
0.000	0.000	1.613	36.300
0.005	0.030	9.383	150.000
0.010	0.100	17.583	180.500
0.015	0.190	20.387	140.100
0.020	0.290	NaN	134.000
0.025	0.390	NaN	127.300
0.030	0.500	NaN	100.100
0.035	0.590	NaN	126.700
0.040	0.690	NaN	133.500
0.045	0.790	20.479	90.000
0.050	0.890	0.000	100.000
0.055	0.990	20.475	105.400
0.060	1.090	0.000	96.500
0.065	1.190	20.471	112.700
0.070	1.280	NaN	94.900
0.075	1.380	20.096	86.000
0.080	1.470	17.723	117.400
0.085	1.540	14.126	131.900
0.090	1.590	11.046	104.000
0.095	1.640	8.194	64.100
0.100	1.660	5.480	85.700
0.105	1.680	3.207	101.600
0.110	1.680	0.664	93.400
0.115	1.670	-2.598	119.000
0.120	1.640	-5.442	122.600
0.125	1.600	-7.006	92.900
0.130	1.550	-7.834	56.800
0.135	1.510	-8.306	34.800
0.140	1.460	-8.766	39.700
0.145	1.400	-9.942	50.800
0.150	1.340	-11.499	46.200
0.155	1.280	-12.841	52.600
0.160	1.200	-14.459	66.500
0.165	1.120	-16.306	69.800
0.170	1.030	-17.496	71.600
0.175	0.940	-18.004	43.500
0.180	0.840	-18.035	40.600
0.185	0.750	-17.325	82.800
0.190	0.660	-16.377	97.600
0.195	0.580	-16.138	50.900
0.200	0.500	-16.479	8.500
0.205	0.410	-16.770	25.200
0.210	0.320	-17.139	13.600
0.215	0.240	-17.594	33.300
0.220	0.150	-17.851	177.800
0.225	0.060	-18.145	355.400
0.230	-0.040	-18.243	481.100
0.235	-0.120	-17.376	518.900
0.240	-0.210	-15.902	450.500
0.245	-0.280	-14.992	251.300
0.250	-0.350	-14.835	43.800
0.255	-0.430	-14.891	-0.700
0.260	-0.500	-14.955	25.000
0.265	-0.570	-14.664	13.600
0.270	-0.640	-13.584	51.400
0.275	-0.700	-12.509	89.100
0.280	-0.760	-12.083	65.000
0.285	-0.820	-11.306	81.600
0.290	-0.860	-9.661	104.400
0.295	-0.900	-8.005	100.800
0.300	-0.940	-6.581	93.700
0.305	-0.960	-5.128	79.600
0.310	-0.980	-4.242	105.900
0.315	-1.000	-3.996	126.900
0.320	-1.010	-3.563	102.500
0.325	-1.020	-3.163	109.900
0.330	-1.030	-3.324	151.600
0.335	-1.040	-3.436	180.200
0.340	-1.060	-3.214	171.000
0.345	-1.070	-3.357	152.300
0.350	-1.080	-3.536	199.300
0.355	-1.090	-2.806	251.200
0.360	-1.100	-1.690	247.000
0.365	-1.100	-0.873	247.000
0.370	-1.100	-0.405	289.700
0.375	-1.100	-1.011	314.400
0.380	-1.100	-2.866	316.300
0.385	-1.110	-4.298	326.400
0.390	-1.130	-4.697	309.600
0.395	-1.150	-4.882	303.400
0.400	-1.170	-3.110	288.700
0.405	-1.160	2.219	228.900
0.410	-1.130	9.601	202.300
0.415	-1.060	16.816	212.000
0.420	-0.960	20.337	185.900
0.425	-0.850	20.470	151.800
0.430	-0.750	20.477	138.100
0.435	-0.640	NaN	129.800
0.440	-0.530	20.471	122.900
0.445	-0.430	NaN	98.100
0.450	-0.330	20.477	104.800
0.455	-0.220	NaN	129.100
0.460	-0.120	20.474	103.900
0.465	-0.020	NaN	104.700
0.470	0.090	20.460	140.000
0.475	0.190	NaN	137.300
0.480	0.290	19.813	123.600
0.485	0.380	17.248	118.100
0.490	0.460	13.998	101.000
0.495	0.520	10.687	85.600
0.500	0.560	7.406	96.400
0.505	0.590	4.901	115.600
0.510	0.600	2.707	92.200
0.515	0.610	0.447	53.300
0.520	0.600	-1.450	60.400
0.525	0.590	-3.603	79.000
0.530	0.560	-6.626	36.800
0.535	0.520	-9.175	5.800
0.540	0.460	-10.332	19.700
0.545	0.410	-11.100	25.200
0.550	0.350	-11.911	38.300
0.555	0.290	-12.584	22.700
0.560	0.220	-14.101	8.300
0.565	0.140	-16.247	17.400
0.570	0.060	-17.225	22.200
0.575	-0.030	-17.209	19.800
0.580	-0.110	-17.314	9.800
0.585	-0.200	-17.139	8.500
0.590	-0.280	-16.666	22.800
0.595	-0.370	-16.914	59.600
0.600	-0.450	-17.616	13.700
0.605	-0.540	-17.909	-32.900
0.610	-0.620	-18.286	3.700
0.615	-0.710	-18.858	46.800
0.620	-0.810	-18.749	120.700
0.625	-0.890	-18.208	267.700
0.630	-0.980	-17.866	397.800
0.635	-1.060	-17.394	434.500
0.640	-1.140	-16.914	396.900
0.645	-1.220	-17.049	229.500
0.650	-1.300	-17.289	1.900
0.655	-1.380	-16.943	-102.500
0.660	-1.460	-16.467	-63.200
0.665	-1.530	-15.880	4.700
0.670	-1.600	-14.547	10.400
0.675	-1.660	-13.078	-8.000
0.680	-1.720	-12.056	9.900
0.685	-1.770	-10.795	20.000
0.690	-1.810	-9.524	18.300
0.695	-1.850	-9.199	21.600
0.700	-1.890	-9.135	27.800
0.705	-1.920	-8.321	34.100
0.710	-1.950	-7.402	38.300
0.715	-1.980	-6.901	65.000
0.720	-2.000	-6.268	86.400
0.725	-2.020	-5.853	69.300
0.730	-2.040	-6.101	69.600
0.735	-2.060	-5.970	78.800
0.740	-2.080	-5.121	97.100
0.745	-2.100	-4.542	129.900
0.750	-2.110	-4.089	138.300
0.755	-2.120	-3.188	173.000
0.760	-2.120	-2.584	194.900
0.765	-2.130	-2.472	179.800
0.770	-2.130	-2.338	206.600
0.775	-2.130	-2.944	231.700
0.780	-2.140	-4.532	218.500
0.785	-2.160	-5.467	215.800
0.790	-2.170	-5.211	216.000
0.795	-2.190	-4.491	217.000
0.800	-2.190	-2.071	206.900
0.805	-2.180	3.009	166.300
0.810	-2.140	9.914	151.000
0.815	-2.060	17.018	136.500
0.820	-1.960	20.398	104.900
0.825	-1.850	20.453	93.300
0.830	-1.740	NaN	65.300
0.835	-1.630	NaN	52.400
0.840	-1.520	20.472	77.300
0.845	-1.410	NaN	65.300
0.850	-1.300	20.476	46.600
0.855	-1.190	NaN	53.600
0.860	-1.080	20.477	45.900
0.865	-0.980	NaN	51.100
0.870	-0.870	20.476	57.500
0.875	-0.760	NaN	51.200
0.880	-0.660	20.306	27.100
0.885	-0.560	18.658	38.800
0.890	-0.470	15.174	81.300
0.895	-0.400	10.981	35.200
0.900	-0.350	7.582	-32.400
0.905	-0.320	5.439	-6.900
0.910	-0.300	3.143	38.600
0.915	-0.290	0.190	47.800
0.920	-0.290	-2.286	43.100
0.925	-0.310	-4.052	11.600
0.930	-0.330	-5.725	-12.200
0.935	-0.360	-7.046	-30.000
0.940	-0.400	-7.862	-50.800
0.945	-0.440	-8.900	-51.200
0.950	-0.480	-10.037	-53.300
0.955	-0.530	-10.687	-37.400
0.960	-0.580	-11.488	-37.400
0.965	-0.640	-12.649	-52.400
0.970	-0.700	-13.376	-54.500
0.975	-0.770	-14.211	-64.400
0.980	-0.840	-15.693	-34.000
0.985	-0.920	-16.728	-7.800
0.990	-1.000	-17.182	-29.000
0.995	-1.080	-17.915	-38.800
1.000	-1.170	-18.349	-19.000
1.005	-1.250	-17.989	-28.000
1.010	-1.340	-18.099	-57.400
1.015	-1.420	-19.143	-18.700
1.020	-1.510	-19.896	75.600
1.025	-1.610	-20.069	184.500
1.030	-1.700	-20.201	286.500
1.035	-1.790	-19.838	289.800
1.040	-1.880	-18.858	217.400
1.045	-1.960	-18.016	120.000
1.050	-2.040	-16.966	-60.900
1.055	-2.110	-15.256	-192.600
1.060	-2.180	-13.941	-134.200
1.065	-2.230	-13.441	-41.500
1.070	-2.290	-12.796	-46.800
1.075	-2.340	-11.899	-51.000
1.080	-2.390	-11.232	-40.900
1.085	-2.430	-10.449	-63.100
1.090	-2.470	-9.779	-79.200
1.095	-2.510	-10.085	-68.000
1.100	-2.550	-10.390	-50.200
1.105	-2.590	-9.268	-47.200
1.110	-2.620	-7.542	-42.900
1.115	-2.640	-6.138	-34.300
1.120	-2.650	-4.708	-12.600
1.125	-2.660	-3.453	-22.800
1.130	-2.660	-2.662	-22.000
1.135	-2.660	-1.808	6.900
1.140	-2.660	-1.103	-17.100
1.145	-2.650	-1.367	0.600
1.150	-2.650	-2.106	51.200
1.155	-2.650	-2.119	51.500
1.160	-2.640	-1.394	56.000
1.165	-2.640	-0.644	73.000
1.170	-2.630	-0.338	80.500
1.175	-2.620	-1.047	92.600
1.180	-2.610	-2.269	110.500
1.185	-2.610	-2.355	117.700
1.190	-2.610	-0.987	108.700
1.195	-2.600	1.623	79.200
1.200	-2.570	6.117	57.200
1.205	-2.510	12.979	71.400
1.210	-2.420	18.973	56.200
1.215	-2.310	NaN	18.500
1.220	-2.190	20.422	10.400
1.225	-2.080	NaN	-2.500
1.230	-1.970	20.463	-26.800
1.235	-1.860	NaN	-31.700
1.240	-1.750	NaN	-8.800
1.245	-1.640	NaN	-18.800
1.250	-1.530	NaN	-45.200
1.255	-1.420	NaN	-42.200
1.260	-1.310	20.476	-24.300
1.265	-1.200	NaN	8.800
1.270	-1.090	20.464	-12.200
1.275	-0.990	NaN	-42.900
1.280	-0.880	19.806	-12.500
1.285	-0.780	17.832	12.700
1.290	-0.700	15.456	23.700
1.295	-0.620	12.672	7.400
1.300	-0.560	9.831	-36.600
1.305	-0.520	7.523	-31.800
1.310	-0.480	4.764	-10.400
1.315	-0.470	1.405	-2.000
1.320	-0.470	-1.435	-4.200
1.325	-0.480	-3.998	-13.500
1.330	-0.500	-6.634	-34.800
1.335	-0.540	-8.149	-50.800
1.340	-0.580	-8.578	-49.400
1.345	-0.620	-9.382	-53.400
1.350	-0.670	-10.555	-50.800
1.355	-0.720	-11.463	-66.500
1.360	-0.770	-12.720	-75.000
1.365	-0.840	-14.416	-64.900
1.370	-0.910	-15.577	-50.300
1.375	-0.980	-16.453	-44.400
1.380	-1.060	-17.507	-41.800
1.385	-1.150	-18.101	-51.500
1.390	-1.240	-18.479	-51.700
1.395	-1.320	-19.121	-36.000
1.400	-1.410	-19.081	-52.800
1.405	-1.500	-17.966	-61.500
1.410	-1.580	-17.077	-56.300
1.415	-1.660	-16.975	-29.200
1.420	-1.730	-16.718	44.800
1.425	-1.810	-16.380	212.900
1.430	-1.880	-16.545	370.000
1.435	-1.960	-16.484	386.100
1.440	-2.030	-15.928	352.200
1.445	-2.100	-15.534	200.700
1.450	-2.160	-15.008	-38.600
1.455	-2.230	-13.855	-143.200
1.460	-2.280	-12.843	-94.300
1.465	-2.330	-12.238	-46.800
1.470	-2.380	-11.306	-57.300
1.475	-2.430	-10.403	-36.500
1.480	-2.470	-9.943	-24.000
1.485	-2.500	-8.921	-40.000
1.490	-2.530	-7.104	-35.000
1.495	-2.550	-5.521	-30.000
1.500	-2.560	-4.204	-10.700
1.505	-2.570	-2.866	6.400
1.510	-2.570	-2.257	-17.600
1.515	-2.570	-2.449	-4.400
1.520	-2.570	-2.799	16.500
1.525	-2.570	-3.339	2.600
1.530	-2.580	-3.752	-1.800
1.535	-2.590	-3.183	12.100
1.540	-2.590	-2.061	33.300
1.545	-2.580	-1.718	38.400
1.550	-2.580	-1.969	46.800
1.555	-2.580	-1.909	30.600
1.560	-2.580	-2.021	40.300
1.565	-2.580	-2.794	113.200
1.570	-2.580	-3.822	118.600
1.575	-2.590	-4.884	83.200
1.580	-2.610	-5.506	82.000
1.585	-2.620	-4.786	97.800
1.590	-2.630	-2.396	98.800
1.595	-2.620	1.509	71.100
1.600	-2.590	7.360	60.200
1.605	-2.520	14.963	31.600
1.610	-2.420	19.921	-20.100
1.615	-2.300	NaN	-41.800
1.620	-2.190	20.446	-47.000
1.625	-2.080	NaN	-67.700
1.630	-1.970	20.460	-97.900
1.635	-1.860	NaN	-105.900
1.640	-1.750	20.478	-111.900
1.645	-1.640	NaN	-115.700
1.650	-1.530	NaN	-88.000
1.655	-1.420	20.477	-95.400
1.660	-1.310	NaN	-144.900
1.665	-1.200	NaN	-132.300
1.670	-1.090	20.474	-105.600
1.675	-0.980	20.376	-114.400
1.680	-0.880	18.646	-132.300
1.685	-0.790	15.153	-155.300
1.690	-0.720	11.516	-153.100
1.695	-0.670	7.673	-156.800
1.700	-0.640	4.272	-160.400
1.705	-0.620	2.029	-164.600
1.710	-0.610	-0.411	-185.000
1.715	-0.620	-3.283	-208.500
1.720	-0.640	-5.211	-217.400
1.725	-0.670	-6.502	-173.300
1.730	-0.700	-8.264	-147.000
1.735	-0.740	-10.083	-175.300
1.740	-0.790	-11.745	-203.200
1.745	-0.850	-13.824	-205.800
1.750	-0.920	-15.650	-216.700
1.755	-1.000	-16.362	-246.800
1.760	-1.080	-16.754	-249.000
1.765	-1.160	-17.253	-226.600
1.770	-1.240	-17.233	-211.100
1.775	-1.320	-17.259	-237.900
1.780	-1.400	-17.981	-263.300
1.785	-1.490	-18.537	-243.800
1.790	-1.570	-18.622	-241.000
1.795	-1.660	-18.846	-225.200
1.800	-1.740	-18.856	-201.400
1.805	-1.830	-18.243	-228.800
1.810	-1.910	-17.799	-260.100
1.815	-1.990	-17.701	-266.200
1.820	-2.070	-17.277	-237.000
1.825	-2.140	-16.906	-189.700
1.830	-2.220	-17.137	-57.400
1.835	-2.290	-17.134	146.800
1.840	-2.370	-16.486	251.100
1.845	-2.440	-15.918	250.900
1.850	-2.500	-15.404	121.500
1.855	-2.570	-14.751	-138.700
1.860	-2.630	-14.438	-323.700
1.865	-2.690	-14.138	-342.100
1.870	-2.750	-12.992	-279.000
1.875	-2.790	-11.423	-222.300
1.880	-2.830	-10.039	-231.700
1.885	-2.870	-8.299	-234.800
1.890	-2.890	-6.482	-200.400
1.895	-2.910	-5.799	-223.300
1.900	-2.920	-6.086	-246.800
1.905	-2.940	-6.482	-215.700
1.910	-2.960	-6.829	-202.300
1.915	-2.980	-6.671	-198.000
1.920	-3.000	-5.288	-179.500
1.925	-3.010	-3.527	-184.200
1.930	-3.010	-2.766	-188.900
1.935	-3.010	-2.531	-181.400
1.940	-3.010	-2.253	-190.700
1.945	-3.000	-2.596	-178.200
1.950	-3.000	-3.313	-141.300
1.955	-3.010	-3.691	-97.800
1.960	-3.010	-4.240	-80.200
1.965	-3.020	-4.905	-76.000
1.970	-3.030	-4.816	-29.900
1.975	-3.040	-4.649	17.800
1.980	-3.050	-5.136	5.400
1.985	-3.070	-5.093	0.500
1.990	-3.080	-4.246	34.800
1.995	-3.080	-3.531	28.800
2.000	-3.080	-1.564	24.300
2.005	-3.060	3.070	44.900
2.010	-3.020	9.585	40.400
2.015	-2.940	16.569	16.300
2.020	-2.830	20.293	-2.700
2.025	-2.720	NaN	-32.300
2.030	-2.600	20.473	-72.900
2.035	-2.490	NaN	-89.100
2.040	-2.370	20.466	-74.300
2.045	-2.260	NaN	-82.000
2.050	-2.150	20.479	-86.500
2.055	-2.040	NaN	-83.900
2.060	-1.930	NaN	-106.300
2.065	-1.810	20.478	-109.200
2.070	-1.700	NaN	-87.200
2.075	-1.590	20.477	-72.700
2.080	-1.480	NaN	-93.100
2.085	-1.380	20.247	-117.800
2.090	-1.270	18.113	-120.400
2.095	-1.190	13.581	-117.200
2.100	-1.130	8.824	-94.300
2.105	-1.090	5.387	-75.800
2.110	-1.060	2.629	-100.100
2.115	-1.050	-0.052	-115.100
2.120	-1.050	-2.390	-101.300
2.125	-1.060	-4.905	-87.300
2.130	-1.090	-7.884	-76.800
2.135	-1.130	-10.236	-90.500
2.140	-1.180	-11.934	-105.400
2.145	-1.240	-14.203	-96.000
2.150	-1.310	-16.374	-111.600
2.155	-1.390	-17.111	-137.800
2.160	-1.470	-17.251	-151.200
2.165	-1.550	-17.438	-145.700
2.170	-1.630	-17.072	-125.100
2.175	-1.710	-16.944	-134.900
2.180	-1.790	-18.111	-113.000
2.185	-1.870	-19.616	-110.900
2.190	-1.960	-20.343	-142.200
2.195	-2.060	NaN	-116.300
2.200	-2.150	-20.395	-102.500
2.205	-2.240	-19.912	-96.800
2.210	-2.330	-19.617	-93.300
2.215	-2.420	-19.751	-106.400
2.220	-2.500	-19.535	-111.800
2.225	-2.590	-19.356	-138.600
2.230	-2.670	-19.656	-84.100
2.235	-2.760	-19.316	52.300
2.240	-2.840	-18.264	214.900
2.245	-2.920	-17.612	431.900
2.250	-2.990	-16.930	539.100
2.255	-3.060	-15.660	461.300
2.260	-3.120	-14.638	261.400
2.265	-3.180	-14.054	5.400
2.270	-3.230	-13.218	-135.600
2.275	-3.280	-12.336	-113.400
2.280	-3.320	-11.756	-54.000
2.285	-3.370	-10.899	-54.200
2.290	-3.400	-9.689	-54.600
2.295	-3.430	-8.734	-38.900
2.300	-3.460	-7.664	-44.600
2.305	-3.480	-6.383	-26.800
2.310	-3.490	-6.109	-29.400
2.315	-3.510	-6.628	-54.300
2.320	-3.520	-6.459	-61.800
2.325	-3.540	-5.608	-55.400
2.330	-3.550	-4.633	-53.300
2.335	-3.550	-3.217	-54.400
2.340	-3.550	-1.684	-75.600
2.345	-3.540	-1.191	-105.900
2.350	-3.530	-1.601	-100.500
2.355	-3.520	-2.237	-90.800
2.360	-3.520	-3.486	-56.500
2.365	-3.520	-4.811	-23.900
2.370	-3.530	-4.681	-21.600
2.375	-3.540	-3.607	-4.100
2.380	-3.540	-3.243	6.300
2.385	-3.540	-3.511	11.100
2.390	-3.540	-3.675	24.200
2.395	-3.540	-3.829	58.600
2.400	-3.540	-3.544	75.300
2.405	-3.540	-1.696	48.100
2.410	-3.530	1.868	24.300
2.415	-3.490	7.181	4.600
2.420	-3.420	14.582	-11.400
2.425	-3.310	19.824	-29.900
2.430	-3.200	NaN	-31.700
2.435	-3.080	20.440	-37.100
2.440	-2.960	NaN	-91.700
2.445	-2.850	20.457	-125.300
2.450	-2.730	NaN	-126.300
2.455	-2.620	20.476	-115.800
2.460	-2.500	NaN	-94.700
2.465	-2.390	NaN	-113.200
2.470	-2.280	NaN	-143.800
2.475	-2.170	20.473	-148.300
2.480	-2.050	NaN	-138.400
2.485	-1.940	20.463	-124.700
2.490	-1.830	NaN	-96.500
2.495	-1.720	19.817	-110.800
2.500	-1.620	16.712	-169.400
2.505	-1.540	12.156	-169.200
2.510	-1.490	7.604	-135.800
2.515	-1.450	3.566	-145.700
2.520	-1.440	0.861	-186.000
2.525	-1.430	-1.228	-179.200
2.530	-1.440	-3.731	-140.500
2.535	-1.450	-6.056	-125.600
2.540	-1.480	-8.065	-129.200
2.545	-1.520	-10.817	-143.700
2.550	-1.580	-13.986	-157.900
2.555	-1.650	-16.153	-162.900
2.560	-1.720	-17.348	-183.200
2.565	-1.800	-18.040	-222.600
2.570	-1.880	-17.980	-225.800
2.575	-1.970	-17.844	-210.000
2.580	-2.050	-18.461	-208.000
2.585	-2.130	-18.963	-193.300
2.590	-2.220	-19.146	-204.300
2.595	-2.300	-19.881	-214.500
2.600	-2.390	-20.459	-197.300
2.605	-2.480	NaN	-195.500
2.610	-2.580	-20.476	-169.700
2.615	-2.670	NaN	-174.500
2.620	-2.750	-20.102	-180.800
2.625	-2.840	-19.393	-192.900
2.630	-2.920	-19.088	-251.400
2.635	-3.000	-18.814	-238.200
2.640	-3.080	-18.503	-153.400
2.645	-3.160	-19.034	-21.500
2.650	-3.250	-19.602	193.400
2.655	-3.330	-19.045	386.100
2.660	-3.410	-18.177	443.900
2.665	-3.480	-17.452	379.700
2.670	-3.550	-16.059	152.300
2.675	-3.610	-14.469	-136.300
2.680	-3.660	-13.677	-267.600
2.685	-3.710	-13.089	-273.600
2.690	-3.760	-12.444	-225.500
2.695	-3.800	-12.463	-182.300
2.700	-3.850	-12.260	-175.100
2.705	-3.890	-10.659	-192.700
2.710	-3.920	-8.544	-220.300
2.715	-3.940	-6.679	-199.400
2.720	-3.950	-4.771	-171.600
2.725	-3.950	-3.483	-148.800
2.730	-3.950	-3.668	-155.400
2.735	-3.950	-4.537	-169.300
2.740	-3.960	-5.072	-137.400
2.745	-3.960	-5.254	-110.100
2.750	-3.970	-4.768	-131.200
2.755	-3.970	-3.477	-132.900
2.760	-3.970	-2.693	-107.900
2.765	-3.970	-2.851	-96.200
2.770	-3.960	-2.816	-44.600
2.775	-3.960	-2.534	-35.300
2.780	-3.950	-2.449	-52.800
2.785	-3.950	-2.126	-2.000
2.790	-3.940	-1.869	16.300
2.795	-3.930	-2.610	-7.700
2.800	-3.930	-3.568	21.200
2.805	-3.930	-3.596	75.200
2.810	-3.930	-3.365	90.800
2.815	-3.930	-2.986	90.400
2.820	-3.920	-0.622	63.600
2.825	-3.890	3.936	42.800
2.830	-3.840	10.049	48.900
2.835	-3.750	16.962	15.400
2.840	-3.640	20.404	-26.600
2.845	-3.520	20.448	-40.000
2.850	-3.400	NaN	-46.300
2.855	-3.290	NaN	-62.400
2.860	-3.170	20.471	-101.400
2.865	-3.050	NaN	-101.000
2.870	-2.940	20.479	-83.500
2.875	-2.820	NaN	-91.400
2.880	-2.710	NaN	-89.000
2.885	-2.590	20.476	-96.400
2.890	-2.480	NaN	-109.100
2.895	-2.360	20.474	-100.300
2.900	-2.250	NaN	-91.400
2.905	-2.140	20.124	-102.200
2.910	-2.030	17.321	-99.300
2.915	-1.950	12.227	-96.300
2.920	-1.890	7.503	-93.200
2.925	-1.860	3.782	-103.000
2.930	-1.840	0.551	-142.700
2.935	-1.830	-1.731	-144.100
2.940	-1.840	-3.163	-128.800
2.945	-1.850	-4.892	-131.200
2.950	-1.870	-6.816	-123.000
2.955	-1.900	-8.399	-137.900
2.960	-1.940	-10.445	-184.600
2.965	-1.990	-12.935	-180.200
2.970	-2.050	-14.598	-168.600
2.975	-2.110	-15.496	-182.800
2.980	-2.180	-16.236	-172.900
2.985	-2.250	-16.421	-186.900
2.990	-2.330	-16.372	-178.700
2.995	-2.400	-16.963	-159.900
3.000	-2.470	-17.677	-191.400
3.005	-2.550	-18.076	-197.700
3.010	-2.630	-18.951	-186.000
3.015	-2.720	-20.016	-160.800
3.020	-2.810	-20.023	-145.700
3.025	-2.890	-19.534	-164.700
3.030	-2.980	-19.667	-164.200
3.035	-3.060	-19.933	-195.700
3.040	-3.150	-20.137	-210.800
3.045	-3.230	-20.412	-176.100
3.050	-3.320	NaN	-123.300
3.055	-3.410	-20.202	-27.000
3.060	-3.490	-19.579	137.100
3.065	-3.570	-19.087	298.000
3.070	-3.650	-18.435	333.600
3.075	-3.720	-17.750	258.900
3.080	-3.790	-17.503	70.300
3.085	-3.860	-16.810	-148.200
3.090	-3.930	-15.413	-248.400
3.095	-3.980	-14.293	-239.500
3.100	-4.030	-13.161	-201.500
3.105	-4.070	-11.535	-159.300
3.110	-4.110	-10.369	-143.600
3.115	-4.140	-9.531	-150.200
3.120	-4.170	-8.041	-127.000
3.125	-4.180	-6.642	-121.300
3.130	-4.200	-6.159	-113.600
3.135	-4.210	-5.779	-109.200
3.140	-4.210	-5.107	-113.100
3.145	-4.220	-4.804	-99.800
3.150	-4.220	-4.514	-96.300
3.155	-4.220	-3.652	-93.200
3.160	-4.220	-2.966	-102.100
3.165	-4.220	-2.526	-92.400
3.170	-4.210	-1.826	-47.700
3.175	-4.200	-1.564	-60.600
3.180	-4.190	-2.008	-50.700
3.185	-4.180	-1.984	12.400
3.190	-4.170	-1.323	-3.700
3.195	-4.150	-1.183	8.200
3.200	-4.140	-1.456	77.300
3.205	-4.130	-1.682	105.200
3.210	-4.120	-2.649	100.900
3.215	-4.120	-4.246	120.700
3.220	-4.130	-5.072	122.600
3.225	-4.130	-4.907	101.000
3.230	-4.130	-3.445	96.700
3.235	-4.120	0.782	83.300
3.240	-4.080	7.615	71.600
3.245	-4.010	15.313	50.800
3.250	-3.900	19.984	20.900
3.255	-3.780	NaN	-3.200
3.260	-3.660	20.445	-0.500
3.265	-3.540	NaN	24.600
3.270	-3.420	20.460	-24.200
3.275	-3.310	NaN	-91.300
3.280	-3.190	20.476	-39.100
3.285	-3.070	NaN	1.300
3.290	-2.950	NaN	-54.800
3.295	-2.840	20.475	-72.800
3.300	-2.720	NaN	-55.300
3.305	-2.610	20.464	-40.700
3.310	-2.500	NaN	-23.800
3.315	-2.380	19.854	-44.000
3.320	-2.280	17.593	-48.500
3.325	-2.190	14.473	-26.200
3.330	-2.110	10.972	-41.700
3.335	-2.060	7.601	-79.100
3.340	-2.020	4.641	-84.500
3.345	-1.990	1.239	-42.300
3.350	-1.990	-2.102	-35.200
3.355	-2.000	-4.301	-92.800
3.360	-2.010	-5.893	-91.300
3.365	-2.040	-7.464	-50.700
3.370	-2.070	-8.731	-65.400
3.375	-2.100	-10.004	-106.400
3.380	-2.150	-11.696	-143.800
3.385	-2.200	-13.384	-139.800
3.390	-2.260	-15.004	-118.900
3.395	-2.330	-16.728	-114.400
3.400	-2.410	-17.642	-93.500
3.405	-2.480	-17.255	-74.300
3.410	-2.560	-16.874	-97.600
3.415	-2.630	-17.230	-111.900
3.420	-2.710	-17.666	-93.900
3.425	-2.780	-18.399	-92.300
3.430	-2.870	-19.702	-95.900
3.435	-2.950	-20.456	-104.100
3.440	-3.040	-20.477	-94.100
3.445	-3.130	NaN	-72.900
3.450	-3.220	-20.435	-98.900
3.455	-3.300	-19.961	-108.200
3.460	-3.390	-19.461	-51.500
3.465	-3.470	-19.358	64.800
3.470	-3.550	-19.282	227.100
3.475	-3.630	-19.618	329.500
3.480	-3.710	-20.097	283.500
3.485	-3.790	-19.037	158.300
3.490	-3.870	-16.751	-23.000
3.495	-3.930	-15.139	-173.200
3.500	-3.980	-14.128	-190.400
3.505	-4.030	-12.876	-154.700
3.510	-4.070	-12.008	-96.400
3.515	-4.110	-11.709	-74.200
3.520	-4.150	-10.958	-93.900
3.525	-4.190	-9.691	-85.800
3.530	-4.210	-8.472	-93.600
3.535	-4.230	-7.076	-91.800
3.540	-4.240	-5.821	-64.900
3.545	-4.250	-5.504	-54.600
3.550	-4.260	-5.534	-56.800
3.555	-4.270	-5.038	-62.400
3.560	-4.270	-4.482	-61.000
3.565	-4.270	-4.107	-40.500
3.570	-4.270	-3.284	-16.500
3.575	-4.270	-2.574	-26.800
3.580	-4.260	-2.875	-13.700
3.585	-4.260	-3.396	25.400
3.590	-4.250	-3.483	9.600
3.595	-4.250	-3.513	16.000
3.600	-4.250	-2.972	40.200
3.605	-4.240	-1.546	33.300
3.610	-4.230	-0.787	60.800
3.615	-4.210	-1.381	95.300
3.620	-4.200	-2.184	120.100
3.625	-4.200	-2.877	114.200
3.630	-4.190	-3.652	106.500
3.635	-4.190	-3.001	106.600
3.640	-4.180	0.499	96.800
3.645	-4.150	6.257	96.100
3.650	-4.080	13.778	66.300
3.655	-3.970	19.489	22.600
3.660	-3.850	NaN	-0.700
3.665	-3.730	20.426	27.300
3.670	-3.610	NaN	11.500
3.675	-3.500	20.454	-28.400
3.680	-3.380	NaN	-18.700
3.685	-3.260	20.478	-54.900
3.690	-3.140	NaN	-51.400
3.695	-3.030	NaN	-5.300
3.700	-2.910	NaN	-8.500
3.705	-2.790	20.473	-28.300
3.710	-2.680	NaN	-56.000
3.715	-2.570	20.466	-18.500
3.720	-2.450	NaN	30.000
3.725	-2.340	20.028	-9.400
3.730	-2.230	17.785	-2.400
3.735	-2.140	15.181	12.800
3.740	-2.060	12.701	0.800
3.745	-2.000	8.504	-7.700
3.750	-1.960	3.501	-56.800
3.755	-1.940	-0.413	-53.500
3.760	-1.950	-3.299	-36.700
3.765	-1.960	-5.286	-40.500
3.770	-1.980	-6.084	-14.500
3.775	-2.000	-6.606	-6.500
3.780	-2.030	-7.560	-29.300
3.785	-2.060	-8.414	-67.100
3.790	-2.090	-9.457	-100.600
3.795	-2.130	-11.548	-104.600
3.800	-2.190	-13.946	-103.400
3.805	-2.250	-15.606	-72.200
3.810	-2.320	-16.889	-48.900
3.815	-2.400	-17.839	-88.600
3.820	-2.480	-17.866	-91.500
3.825	-2.560	-17.651	-98.300
3.830	-2.630	-18.110	-128.800
3.835	-2.710	-18.607	-98.800
